step,SARSA,Q_learning,double_Q_learning,QV_learning
3880,11,11,30,23
3881,29,29,31,23
3882,23,23,14,28
3883,19,19,23,26
3884,27,27,44,13
3885,19,19,6,39
3886,38,38,40,9
3887,8,8,15,40
3888,28,28,19,11
3889,16,16,30,26
3890,9,9,22,43
3891,16,16,8,12
3892,24,24,28,17
3893,30,30,67,25
3894,40,40,18,23
3895,24,24,14,8
3896,21,21,21,30
3897,41,41,41,12
3898,17,17,31,13
3899,22,22,37,14
3900,16,16,36,27
3901,30,30,6,10
3902,16,16,17,14
3903,41,41,14,47
3904,13,13,35,6
3905,5,5,29,15
3906,15,15,44,4
3907,45,45,25,16
3908,53,53,28,23
3909,8,8,13,25
3910,29,29,19,37
3911,22,22,33,20
3912,17,17,34,30
3913,9,9,7,36
3914,11,11,8,29
3915,11,11,7,39
3916,42,42,15,20
3917,16,16,13,12
3918,19,19,31,4
3919,13,13,27,19
3920,12,12,6,14
3921,35,35,4,13
3922,28,28,6,10
3923,30,30,18,39
3924,44,44,14,25
3925,6,6,10,12
3926,26,26,19,7
3927,10,10,6,6
3928,7,7,18,17
3929,25,25,12,43
3930,32,32,25,28
3931,8,8,41,29
3932,26,26,43,19
3933,29,29,28,9
3934,19,19,43,27
3935,25,25,23,18
3936,16,16,23,10
3937,22,22,11,24
3938,31,31,10,29
3939,6,6,7,23
3940,27,27,40,22
3941,15,15,55,19
3942,7,7,34,17
3943,24,24,31,31
3944,25,25,39,15
3945,37,37,7,18
3946,19,19,17,26
3947,10,10,46,17
3948,33,33,23,17
3949,24,24,4,32
3950,30,30,10,8
3951,30,30,20,14
3952,8,8,52,36
3953,14,14,34,15
3954,31,31,27,17
3955,13,13,15,6
3956,30,30,23,39
3957,44,44,30,5
3958,33,33,45,11
3959,27,27,15,37
3960,30,30,29,35
3961,24,24,12,21
3962,8,8,28,22
3963,44,44,16,12
3964,12,12,19,29
3965,34,34,8,30
3966,33,33,13,26
3967,12,12,43,28
3968,37,37,5,87
3969,28,28,32,6
3970,40,40,51,12
3971,14,14,11,31
3972,17,17,27,40
3973,24,24,30,14
3974,27,27,8,31
3975,11,11,51,40
3976,6,6,12,18
3977,32,32,20,8
3978,6,6,47,50
3979,18,18,46,25
3980,14,14,19,22
3981,18,18,14,12
3982,35,35,14,6
3983,25,25,30,24
3984,10,10,36,41
3985,17,17,21,33
3986,17,17,18,18
3987,10,10,12,22
3988,21,21,21,41
3989,16,16,14,4
3990,17,17,38,31
3991,30,30,34,16
3992,37,37,18,14
3993,4,4,14,8
3994,15,15,11,14
3995,13,13,15,27
3996,13,13,8,21
3997,7,7,37,30
3998,26,26,25,27
3999,23,23,23,11
4000,4,4,37,17
4001,23,23,36,28
4002,30,30,40,29
4003,36,36,19,13
4004,36,36,41,22
4005,35,35,27,30
4006,10,10,21,24
4007,18,18,13,23
4008,16,16,47,32
4009,22,22,19,14
4010,9,9,30,13
4011,17,17,32,8
4012,34,34,45,9
4013,49,49,38,5
4014,18,18,16,25
4015,31,31,8,21
4016,35,35,23,11
4017,6,6,13,35
4018,21,21,28,12
4019,15,15,13,25
4020,48,48,30,16
4021,36,36,51,12
4022,26,26,39,30
4023,30,30,8,11
4024,15,15,17,21
4025,24,24,41,53
4026,14,14,10,11
4027,13,13,23,18
4028,19,19,26,13
4029,16,16,8,10
4030,34,34,19,7
4031,7,7,21,34
4032,44,44,48,21
4033,10,10,20,9
4034,14,14,26,20
4035,7,7,18,24
4036,6,6,37,6
4037,38,38,30,5
4038,8,8,15,24
4039,16,16,16,22
4040,20,20,36,14
4041,36,36,8,18
4042,34,34,5,9
4043,36,36,32,33
4044,7,7,23,22
4045,41,41,27,25
4046,24,24,31,8
4047,15,15,25,21
4048,29,29,24,8
4049,5,5,22,33
4050,23,23,32,23
4051,12,12,8,13
4052,25,25,21,20
4053,18,18,16,11
4054,5,5,22,25
4055,25,25,11,32
4056,16,16,31,37
4057,7,7,27,12
4058,30,30,47,35
4059,23,23,30,6
4060,32,32,44,9
4061,32,32,33,8
4062,45,45,27,28
4063,28,28,7,28
4064,14,14,21,25
4065,42,42,26,23
4066,37,37,9,19
4067,27,27,20,27
4068,23,23,18,21
4069,12,12,44,9
4070,5,5,9,48
4071,16,16,11,47
4072,42,42,12,42
4073,19,19,47,10
4074,14,14,26,40
4075,13,13,30,21
4076,22,22,6,27
4077,26,26,19,35
4078,24,24,26,15
4079,37,37,41,16
4080,7,7,12,20
4081,28,28,35,25
4082,39,39,40,21
4083,31,31,39,6
4084,25,25,22,26
4085,30,30,41,23
4086,29,29,25,8
4087,26,26,8,31
4088,30,30,17,21
4089,43,43,12,38
4090,20,20,10,15
4091,9,9,29,6
4092,28,28,31,9
4093,9,9,26,16
4094,31,31,22,34
4095,12,12,37,31
4096,33,33,9,31
4097,8,8,10,7
4098,35,35,13,14
4099,16,16,35,41
4100,102,102,8,19
4101,17,17,11,27
4102,12,12,8,17
4103,20,20,40,13
4104,35,35,11,28
4105,8,8,34,9
4106,12,12,31,12
4107,17,17,25,7
4108,45,45,8,20
4109,48,48,16,25
4110,14,14,14,5
4111,21,21,11,19
4112,23,23,28,12
4113,39,39,17,7
4114,16,16,10,14
4115,18,18,19,24
4116,6,6,11,23
4117,7,7,48,8
4118,26,26,7,40
4119,36,36,23,53
4120,6,6,20,20
4121,40,40,6,9
4122,5,5,15,40
4123,6,6,20,7
4124,32,32,11,48
4125,17,17,10,29
4126,15,15,11,13
4127,20,20,24,17
4128,26,26,21,18
4129,17,17,25,32
4130,13,13,13,24
4131,39,39,43,15
4132,4,4,18,12
4133,10,10,31,17
4134,36,36,26,38
4135,8,8,19,31
4136,6,6,6,39
4137,7,7,12,8
4138,17,17,30,17
4139,36,36,40,28
4140,7,7,29,40
4141,36,36,17,28
4142,29,29,36,26
4143,6,6,9,32
4144,12,12,26,19
4145,20,20,18,18
4146,29,29,6,10
4147,13,13,38,22
4148,37,37,17,21
4149,24,24,28,18
4150,13,13,12,24
4151,19,19,19,18
4152,10,10,8,6
4153,14,14,25,29
4154,21,21,17,21
4155,8,8,6,34
4156,13,13,11,19
4157,30,30,7,31
4158,20,20,30,4
4159,15,15,27,8
4160,37,37,22,7
4161,50,50,7,17
4162,45,45,23,35
4163,10,10,41,22
4164,31,31,11,37
4165,39,39,43,17
4166,43,43,50,9
4167,38,38,16,8
4168,29,29,10,32
4169,8,8,9,14
4170,33,33,23,19
4171,6,6,44,27
4172,8,8,22,21
4173,33,33,40,4
4174,17,17,46,16
4175,13,13,24,8
4176,22,22,37,4
4177,17,17,49,30
4178,25,25,11,37
4179,37,37,19,35
4180,37,37,7,22
4181,16,16,24,34
4182,23,23,26,45
4183,25,25,45,8
4184,39,39,35,37
4185,20,20,5,34
4186,36,36,7,28
4187,5,5,19,13
4188,22,22,23,31
4189,19,19,15,10
4190,5,5,13,10
4191,7,7,12,33
4192,18,18,5,35
4193,51,51,10,6
4194,23,23,9,24
4195,20,20,11,6
4196,34,34,14,15
4197,16,16,28,49
4198,20,20,34,19
4199,18,18,33,5
4200,38,38,7,12
4201,17,17,12,34
4202,51,51,50,18
4203,48,48,56,6
4204,8,8,7,16
4205,14,14,9,37
4206,14,14,42,5
4207,19,19,23,19
4208,12,12,29,8
4209,10,10,47,16
4210,15,15,12,52
4211,32,32,7,10
4212,24,24,35,12
4213,17,17,20,22
4214,8,8,29,36
4215,17,17,19,25
4216,13,13,39,15
4217,30,30,31,8
4218,8,8,33,4
4219,21,21,10,21
4220,51,51,19,30
4221,42,42,21,32
4222,23,23,52,29
4223,21,21,7,8
4224,33,33,19,19
4225,18,18,17,18
4226,5,5,17,20
4227,7,7,10,21
4228,8,8,17,17
4229,23,23,30,44
4230,50,50,24,30
4231,30,30,32,37
4232,33,33,20,18
4233,5,5,18,15
4234,13,13,34,12
4235,14,14,20,19
4236,35,35,22,43
4237,15,15,20,28
4238,22,22,16,14
4239,47,47,25,12
4240,50,50,37,14
4241,13,13,25,26
4242,46,46,50,23
4243,16,16,12,9
4244,25,25,15,40
4245,41,41,19,11
4246,13,13,70,18
4247,9,9,35,35
4248,32,32,40,10
4249,17,17,5,26
4250,11,11,16,8
4251,14,14,6,12
4252,8,8,29,23
4253,30,30,27,14
4254,24,24,7,38
4255,37,37,12,30
4256,18,18,39,31
4257,30,30,18,10
4258,45,45,23,40
4259,38,38,29,5
4260,33,33,14,26
4261,17,17,58,12
4262,18,18,52,26
4263,21,21,37,19
4264,10,10,62,15
4265,13,13,16,25
4266,40,40,29,29
4267,11,11,13,12
4268,11,11,33,22
4269,12,12,5,26
4270,7,7,16,37
4271,27,27,13,32
4272,27,27,42,5
4273,53,53,11,37
4274,29,29,26,27
4275,29,29,13,9
4276,42,42,6,25
4277,6,6,55,21
4278,42,42,79,26
4279,36,36,51,10
4280,30,30,10,4
4281,18,18,37,18
4282,15,15,24,14
4283,45,45,28,24
4284,22,22,15,23
4285,5,5,33,24
4286,30,30,27,31
4287,19,19,56,15
4288,7,7,26,17
4289,35,35,5,5
4290,9,9,19,8
4291,42,42,27,7
4292,11,11,18,8
4293,11,11,12,10
4294,26,26,11,14
4295,11,11,9,9
4296,26,26,21,9
4297,19,19,38,29
4298,23,23,24,27
4299,7,7,42,18
4300,18,18,40,20
4301,26,26,44,11
4302,9,9,11,17
4303,12,12,36,10
4304,26,26,36,20
4305,8,8,22,35
4306,30,30,13,35
4307,5,5,25,27
4308,8,8,40,17
4309,16,16,22,39
4310,12,12,30,9
4311,26,26,12,28
4312,26,26,41,18
4313,24,24,24,11
4314,25,25,15,11
4315,18,18,15,29
4316,37,37,36,27
4317,20,20,47,29
4318,42,42,10,18
4319,5,5,30,9
4320,16,16,13,12
4321,6,6,29,23
4322,31,31,39,5
4323,20,20,39,5
4324,12,12,11,11
4325,45,45,36,7
4326,23,23,10,4
4327,22,22,17,6
4328,36,36,6,18
4329,26,26,28,32
4330,29,29,12,36
4331,22,22,13,10
4332,30,30,13,15
4333,45,45,9,18
4334,33,33,22,16
4335,12,12,32,15
4336,16,16,34,7
4337,30,30,27,15
4338,12,12,23,11
4339,34,34,12,47
4340,28,28,5,65
4341,26,26,40,33
4342,34,34,43,32
4343,4,4,23,23
4344,14,14,30,12
4345,11,11,24,37
4346,22,22,29,11
4347,28,28,53,26
4348,15,15,17,19
4349,32,32,14,18
4350,8,8,16,42
4351,12,12,7,35
4352,16,16,62,16
4353,31,31,23,65
4354,13,13,9,8
4355,31,31,6,6
4356,56,56,35,27
4357,26,26,28,16
4358,17,17,45,14
4359,13,13,27,20
4360,25,25,33,43
4361,4,4,26,27
4362,34,34,49,8
4363,11,11,10,16
4364,28,28,41,24
4365,41,41,21,25
4366,24,24,20,25
4367,32,32,24,26
4368,24,24,60,16
4369,51,51,43,18
4370,22,22,33,34
4371,27,27,13,17
4372,23,23,25,5
4373,17,17,6,31
4374,14,14,39,14
4375,35,35,80,6
4376,37,37,32,14
4377,26,26,10,12
4378,17,17,34,16
4379,24,24,10,9
4380,16,16,29,18
4381,27,27,8,4
4382,13,13,33,53
4383,29,29,13,28
4384,13,13,41,18
4385,24,24,8,27
4386,9,9,7,21
4387,27,27,37,35
4388,15,15,6,32
4389,19,19,10,11
4390,20,20,28,11
4391,23,23,4,14
4392,17,17,26,43
4393,11,11,48,10
4394,12,12,60,29
4395,8,8,11,11
4396,29,29,33,14
4397,10,10,16,15
4398,22,22,23,9
4399,19,19,15,28
4400,28,28,17,9
4401,11,11,5,17
4402,8,8,43,27
4403,29,29,4,34
4404,36,36,24,36
4405,22,22,37,25
4406,12,12,42,14
4407,43,43,49,36
4408,24,24,8,29
4409,33,33,13,19
4410,40,40,27,10
4411,39,39,27,23
4412,16,16,28,8
4413,15,15,33,12
4414,30,30,7,12
4415,31,31,12,25
4416,32,32,22,27
4417,13,13,21,39
4418,29,29,49,14
4419,12,12,45,11
4420,6,6,46,19
4421,20,20,47,13
4422,15,15,6,24
4423,49,49,7,21
4424,7,7,12,15
4425,19,19,24,41
4426,29,29,7,15
4427,46,46,19,14
4428,21,21,49,49
4429,42,42,16,38
4430,53,53,4,12
4431,29,29,53,10
4432,13,13,35,25
4433,15,15,25,9
4434,10,10,9,21
4435,17,17,17,35
4436,19,19,30,10
4437,30,30,14,22
4438,24,24,75,39
4439,29,29,60,14
4440,5,5,10,11
4441,5,5,42,5
4442,14,14,15,8
4443,13,13,28,13
4444,19,19,32,28
4445,15,15,12,6
4446,17,17,35,29
4447,15,15,10,20
4448,12,12,22,25
4449,12,12,41,16
4450,13,13,47,12
4451,35,35,20,14
4452,32,32,49,24
4453,12,12,27,16
4454,11,11,53,5
4455,29,29,12,22
4456,28,28,29,10
4457,26,26,8,14
4458,11,11,21,14
4459,45,45,52,34
4460,23,23,13,15
4461,27,27,28,14
4462,12,12,31,26
4463,26,26,32,17
4464,20,20,18,43
4465,26,26,8,30
4466,18,18,34,10
4467,21,21,12,16
4468,34,34,49,31
4469,9,9,41,20
4470,8,8,51,21
4471,21,21,30,20
4472,19,19,25,20
4473,8,8,29,20
4474,18,18,34,11
4475,20,20,27,21
4476,22,22,12,9
4477,20,20,33,27
4478,16,16,35,16
4479,34,34,14,19
4480,34,34,19,28
4481,11,11,18,13
4482,8,8,27,23
4483,25,25,15,38
4484,9,9,4,12
4485,14,14,32,4
4486,33,33,18,25
4487,29,29,23,11
4488,20,20,29,9
4489,26,26,27,12
4490,31,31,41,7
4491,35,35,44,32
4492,10,10,25,13
4493,16,16,20,14
4494,42,42,25,16
4495,8,8,6,20
4496,29,29,24,19
4497,27,27,16,21
4498,22,22,7,9
4499,7,7,11,23
4500,16,16,7,14
4501,8,8,7,8
4502,12,12,37,20
4503,7,7,21,22
4504,14,14,29,17
4505,33,33,57,8
4506,15,15,17,11
4507,31,31,20,34
4508,11,11,32,19
4509,25,25,10,6
4510,27,27,31,33
4511,18,18,18,14
4512,30,30,38,24
4513,45,45,42,27
4514,16,16,5,33
4515,27,27,35,4
4516,19,19,28,18
4517,16,16,32,22
4518,24,24,20,13
4519,19,19,39,8
4520,13,13,32,59
4521,5,5,69,26
4522,61,61,16,20
4523,19,19,16,7
4524,16,16,13,34
4525,11,11,8,14
4526,19,19,7,30
4527,13,13,8,6
4528,32,32,11,28
4529,25,25,46,20
4530,17,17,38,25
4531,26,26,7,33
4532,9,9,13,8
4533,24,24,30,31
4534,35,35,15,23
4535,4,4,10,18
4536,21,21,37,33
4537,18,18,34,23
4538,30,30,11,6
4539,41,41,22,7
4540,37,37,45,37
4541,19,19,7,35
4542,12,12,24,16
4543,34,34,55,45
4544,17,17,18,5
4545,20,20,31,18
4546,17,17,8,24
4547,22,22,52,27
4548,53,53,6,18
4549,12,12,43,19
4550,26,26,10,29
4551,5,5,26,10
4552,14,14,34,36
4553,12,12,17,5
4554,25,25,35,19
4555,9,9,10,22
4556,12,12,16,18
4557,35,35,25,21
4558,13,13,39,4
4559,19,19,6,11
4560,19,19,5,18
4561,14,14,6,30
4562,6,6,71,25
4563,29,29,32,19
4564,15,15,52,21
4565,25,25,14,15
4566,38,38,5,25
4567,24,24,23,29
4568,24,24,13,22
4569,45,45,39,35
4570,10,10,8,18
4571,7,7,6,11
4572,7,7,13,8
4573,8,8,19,16
4574,12,12,42,28
4575,25,25,14,18
4576,38,38,44,28
4577,4,4,33,23
4578,28,28,11,30
4579,16,16,53,12
4580,33,33,54,7
4581,26,26,54,9
4582,21,21,4,24
4583,24,24,33,9
4584,17,17,41,8
4585,28,28,30,38
4586,30,30,8,17
4587,21,21,19,23
4588,9,9,9,41
4589,21,21,23,22
4590,12,12,15,19
4591,21,21,13,36
4592,27,27,41,32
4593,21,21,18,61
4594,5,5,13,27
4595,20,20,35,31
4596,10,10,16,30
4597,35,35,47,6
4598,12,12,8,12
4599,18,18,40,24
4600,12,12,15,20
4601,24,24,18,29
4602,31,31,20,8
4603,35,35,31,26
4604,18,18,31,7
4605,28,28,8,7
4606,11,11,41,17
4607,20,20,47,25
4608,24,24,16,19
4609,14,14,12,16
4610,17,17,17,12
4611,6,6,37,25
4612,27,27,30,14
4613,36,36,12,10
4614,37,37,51,8
4615,7,7,4,40
4616,30,30,31,22
4617,47,47,14,30
4618,26,26,12,29
4619,9,9,4,12
4620,47,47,32,25
4621,9,9,23,27
4622,19,19,13,5
4623,30,30,13,24
4624,19,19,28,31
4625,17,17,13,30
4626,20,20,43,9
4627,11,11,44,24
4628,16,16,24,16
4629,14,14,40,25
4630,26,26,33,38
4631,31,31,22,28
4632,48,48,11,36
4633,20,20,45,35
4634,26,26,28,23
4635,36,36,11,29
4636,21,21,36,23
4637,24,24,11,26
4638,8,8,8,17
4639,15,15,22,19
4640,35,35,20,12
4641,10,10,9,31
4642,28,28,15,28
4643,10,10,21,31
4644,36,36,15,27
4645,9,9,9,5
4646,12,12,23,9
4647,21,21,31,15
4648,42,42,13,44
4649,28,28,22,28
4650,31,31,35,19
4651,8,8,42,14
4652,33,33,43,20
4653,11,11,7,7
4654,26,26,11,7
4655,18,18,11,22
4656,18,18,49,24
4657,10,10,46,12
4658,33,33,24,20
4659,16,16,7,20
4660,26,26,24,8
4661,44,44,34,23
4662,27,27,13,13
4663,7,7,12,17
4664,33,33,18,28
4665,7,7,13,29
4666,27,27,9,21
4667,16,16,41,5
4668,42,42,17,20
4669,34,34,32,24
4670,7,7,30,4
4671,19,19,52,26
4672,16,16,4,11
4673,10,10,23,29
4674,17,17,15,42
4675,34,34,28,15
4676,28,28,51,41
4677,23,23,25,33
4678,32,32,40,8
4679,4,4,22,28
4680,22,22,5,20
4681,38,38,17,17
4682,10,10,17,16
4683,9,9,18,8
4684,23,23,29,17
4685,8,8,18,24
4686,21,21,21,31
4687,10,10,11,17
4688,34,34,8,24
4689,24,24,42,47
4690,15,15,10,34
4691,13,13,4,5
4692,16,16,21,21
4693,11,11,13,17
4694,37,37,37,28
4695,30,30,18,6
4696,25,25,28,35
4697,20,20,24,25
4698,12,12,10,22
4699,13,13,38,19
4700,42,42,11,23
4701,20,20,56,45
4702,4,4,9,40
4703,26,26,25,19
4704,27,27,10,30
4705,19,19,11,29
4706,27,27,42,21
4707,20,20,14,6
4708,22,22,4,26
4709,21,21,13,29
4710,39,39,42,17
4711,5,5,27,27
4712,24,24,25,44
4713,19,19,14,18
4714,12,12,16,17
4715,25,25,34,37
4716,5,5,32,30
4717,9,9,6,15
4718,27,27,28,23
4719,13,13,19,24
4720,41,41,28,31
4721,9,9,10,10
4722,19,19,19,16
4723,10,10,40,16
4724,20,20,20,21
4725,14,14,9,22
4726,8,8,11,15
4727,27,27,29,15
4728,12,12,8,28
4729,20,20,34,9
4730,19,19,27,40
4731,5,5,25,41
4732,22,22,12,28
4733,20,20,8,32
4734,27,27,40,31
4735,13,13,5,19
4736,36,36,19,20
4737,49,49,40,53
4738,28,28,19,29
4739,41,41,9,12
4740,7,7,15,14
4741,12,12,35,9
4742,18,18,44,9
4743,22,22,20,25
4744,20,20,10,10
4745,10,10,27,18
4746,16,16,25,23
4747,11,11,42,16
4748,7,7,20,13
4749,35,35,11,28
4750,27,27,16,17
4751,12,12,32,38
4752,4,4,32,24
4753,12,12,17,11
4754,25,25,18,28
4755,23,23,18,61
4756,5,5,35,37
4757,50,50,37,30
4758,51,51,12,4
4759,30,30,8,21
4760,41,41,5,4
4761,34,34,32,18
4762,5,5,10,35
4763,19,19,19,42
4764,20,20,55,18
4765,11,11,50,8
4766,22,22,31,25
4767,54,54,47,5
4768,21,21,31,35
4769,37,37,27,25
4770,16,16,18,15
4771,44,44,10,11
4772,15,15,39,21
4773,10,10,7,30
4774,34,34,11,51
4775,23,23,39,28
4776,10,10,44,18
4777,33,33,33,44
4778,38,38,28,29
4779,18,18,25,35
4780,5,5,38,29
4781,44,44,19,9
4782,10,10,12,19
4783,32,32,47,12
4784,30,30,32,37
4785,10,10,16,22
4786,15,15,46,26
4787,19,19,12,24
4788,7,7,35,8
4789,14,14,13,13
4790,6,6,33,33
4791,19,19,40,32
4792,14,14,29,24
4793,19,19,14,22
4794,19,19,8,16
4795,28,28,25,8
4796,26,26,22,12
4797,14,14,17,14
4798,16,16,32,9
4799,35,35,4,40
4800,20,20,29,17
4801,36,36,23,23
4802,17,17,7,28
4803,34,34,38,13
4804,9,9,30,64
4805,30,30,12,28
4806,7,7,30,18
4807,16,16,52,17
4808,33,33,20,18
4809,9,9,21,18
4810,14,14,31,7
4811,10,10,18,9
4812,13,13,58,43
4813,39,39,8,23
4814,39,39,15,25
4815,14,14,24,19
4816,14,14,42,22
4817,7,7,10,16
4818,12,12,7,37
4819,20,20,12,18
4820,31,31,9,7
4821,20,20,10,29
4822,27,27,40,13
4823,35,35,12,10
4824,6,6,21,34
4825,30,30,53,18
4826,25,25,35,37
4827,22,22,18,20
4828,5,5,8,25
4829,28,28,26,16
4830,10,10,27,31
4831,35,35,23,21
4832,11,11,28,31
4833,7,7,38,12
4834,26,26,54,35
4835,15,15,27,25
4836,7,7,20,33
4837,10,10,60,6
4838,13,13,47,22
4839,9,9,9,13
4840,14,14,30,7
4841,16,16,6,35
4842,28,28,59,23
4843,9,9,22,9
4844,36,36,30,21
4845,8,8,30,19
4846,9,9,35,12
4847,11,11,43,23
4848,18,18,13,25
4849,12,12,5,37
4850,35,35,25,19
4851,21,21,30,5
4852,11,11,27,48
4853,23,23,31,9
4854,10,10,20,25
4855,24,24,14,13
4856,24,24,40,22
4857,13,13,20,26
4858,36,36,10,13
4859,22,22,35,19
4860,18,18,63,35
4861,33,33,16,17
4862,44,44,30,12
4863,50,50,9,40
4864,7,7,40,28
4865,25,25,19,8
4866,4,4,26,29
4867,24,24,76,40
4868,34,34,23,27
4869,28,28,45,18
4870,17,17,37,15
4871,23,23,29,26
4872,36,36,42,22
4873,25,25,6,15
4874,24,24,16,6
4875,34,34,34,47
4876,33,33,36,18
4877,19,19,13,13
4878,26,26,13,9
4879,31,31,38,6
4880,35,35,48,36
4881,8,8,23,23
4882,38,38,32,20
4883,20,20,12,21
4884,30,30,8,14
4885,8,8,27,39
4886,22,22,14,43
4887,18,18,18,24
4888,16,16,37,25
4889,6,6,46,19
4890,28,28,8,22
4891,14,14,17,22
4892,7,7,33,26
4893,15,15,60,29
4894,31,31,39,9
4895,18,18,45,19
4896,26,26,30,12
4897,6,6,18,25
4898,15,15,19,18
4899,5,5,8,32
4900,15,15,32,13
4901,28,28,17,25
4902,12,12,35,8
4903,28,28,16,18
4904,30,30,9,30
4905,29,29,16,34
4906,16,16,38,36
4907,31,31,35,9
4908,15,15,10,4
4909,31,31,33,7
4910,14,14,12,5
4911,6,6,41,7
4912,41,41,11,19
4913,30,30,25,13
4914,26,26,10,30
4915,14,14,37,40
4916,13,13,79,8
4917,16,16,18,16
4918,27,27,39,12
4919,20,20,22,25
4920,28,28,26,18
4921,8,8,27,44
4922,17,17,16,21
4923,17,17,52,24
4924,48,48,13,15
4925,8,8,38,30
4926,38,38,21,24
4927,9,9,22,26
4928,11,11,41,19
4929,15,15,9,18
4930,35,35,22,40
4931,28,28,15,38
4932,37,37,26,16
4933,6,6,13,15
4934,22,22,12,19
4935,35,35,28,12
4936,18,18,16,26
4937,30,30,20,47
4938,47,47,5,35
4939,12,12,11,17
4940,31,31,40,6
4941,23,23,9,6
4942,14,14,5,35
4943,19,19,31,13
4944,22,22,24,15
4945,11,11,51,31
4946,25,25,18,29
4947,5,5,25,33
4948,42,42,18,13
4949,32,32,17,15
4950,24,24,26,23
4951,33,33,17,9
4952,27,27,22,24
4953,12,12,8,24
4954,17,17,32,19
4955,14,14,8,19
4956,29,29,36,11
4957,26,26,45,26
4958,7,7,7,21
4959,31,31,11,27
4960,21,21,38,53
4961,6,6,20,19
4962,27,27,14,29
4963,41,41,28,19
4964,22,22,37,30
4965,12,12,35,13
4966,30,30,8,27
4967,12,12,31,6
4968,16,16,13,22
4969,15,15,24,9
4970,25,25,22,16
4971,27,27,41,14
4972,20,20,14,14
4973,19,19,50,23
4974,15,15,22,18
4975,12,12,48,17
4976,20,20,19,4
4977,22,22,7,21
4978,12,12,8,18
4979,9,9,26,28
4980,19,19,33,19
4981,6,6,9,21
4982,8,8,13,12
4983,21,21,21,14
4984,21,21,15,14
4985,11,11,24,13
4986,65,65,17,12
4987,34,34,34,45
4988,8,8,22,10
4989,14,14,31,13
4990,46,46,24,25
4991,17,17,29,12
4992,15,15,7,18
4993,49,49,11,16
4994,9,9,4,45
4995,27,27,29,28
4996,23,23,28,35
4997,16,16,20,14
4998,11,11,29,41
4999,38,38,23,8
5000,14,14,35,8
5001,26,26,8,33
5002,30,30,27,14
5003,17,17,14,27
5004,8,8,6,18
5005,32,32,11,18
5006,14,14,23,19
5007,18,18,32,26
5008,8,8,26,35
5009,22,22,24,7
5010,28,28,4,14
5011,20,20,17,44
5012,28,28,28,31
5013,16,16,22,14
5014,27,27,14,17
5015,20,20,29,39
5016,19,19,17,6
5017,23,23,43,24
5018,4,4,50,31
5019,6,6,31,15
5020,41,41,23,28
5021,21,21,8,23
5022,19,19,52,28
5023,29,29,22,9
5024,6,6,14,37
5025,28,28,10,26
5026,22,22,23,19
5027,13,13,34,16
5028,32,32,27,10
5029,22,22,25,14
5030,18,18,24,33
5031,10,10,14,10
5032,17,17,13,15
5033,11,11,29,27
5034,52,52,23,22
5035,6,6,5,8
5036,37,37,29,22
5037,25,25,32,25
5038,6,6,19,17
5039,30,30,38,22
5040,33,33,17,5
5041,30,30,15,15
5042,6,6,9,25
5043,6,6,15,19
5044,26,26,19,34
5045,17,17,27,29
5046,7,7,27,26
5047,7,7,8,14
5048,48,48,33,27
5049,11,11,8,8
5050,32,32,50,27
5051,8,8,33,23
5052,35,35,50,32
5053,18,18,5,34
5054,58,58,20,22
5055,44,44,26,12
5056,11,11,19,13
5057,37,37,20,28
5058,15,15,29,26
5059,13,13,34,17
5060,13,13,7,63
5061,11,11,31,4
5062,41,41,43,25
5063,40,40,20,17
5064,4,4,23,27
5065,22,22,20,37
5066,8,8,14,4
5067,30,30,46,12
5068,9,9,11,9
5069,26,26,16,38
5070,10,10,17,19
5071,16,16,10,5
5072,21,21,6,11
5073,21,21,11,34
5074,17,17,8,31
5075,6,6,46,22
5076,39,39,15,34
5077,20,20,54,12
5078,29,29,18,9
5079,4,4,36,22
5080,16,16,6,4
5081,9,9,23,24
5082,10,10,9,8
5083,11,11,27,41
5084,6,6,36,21
5085,26,26,16,23
5086,5,5,14,25
5087,21,21,25,24
5088,36,36,15,20
5089,23,23,55,24
5090,19,19,10,19
5091,7,7,41,7
5092,11,11,14,17
5093,25,25,20,32
5094,25,25,11,14
5095,36,36,15,11
5096,14,14,15,12
5097,13,13,18,20
5098,14,14,10,17
5099,7,7,14,20
5100,26,26,27,43
5101,18,18,21,37
5102,13,13,11,20
5103,11,11,48,27
5104,6,6,15,22
5105,26,26,12,22
5106,37,37,9,20
5107,20,20,12,19
5108,34,34,13,29
5109,14,14,41,21
5110,26,26,25,4
5111,41,41,26,29
5112,8,8,17,10
5113,17,17,15,11
5114,16,16,37,5
5115,22,22,27,23
5116,38,38,21,21
5117,35,35,42,26
5118,18,18,36,11
5119,21,21,29,24
5120,20,20,17,28
5121,34,34,19,20
5122,30,30,13,4
5123,19,19,15,32
5124,26,26,15,42
5125,10,10,9,38
5126,33,33,6,13
5127,24,24,31,15
5128,16,16,61,26
5129,9,9,10,20
5130,22,22,8,9
5131,28,28,11,29
5132,32,32,33,30
5133,16,16,48,12
5134,26,26,20,11
5135,10,10,16,28
5136,32,32,35,27
5137,28,28,39,18
5138,9,9,14,12
5139,34,34,14,24
5140,30,30,28,24
5141,10,10,7,30
5142,21,21,28,22
5143,21,21,31,6
5144,17,17,18,19
5145,17,17,34,41
5146,21,21,29,10
5147,31,31,17,21
5148,33,33,11,30
5149,9,9,22,32
