step,SARSA,Q_learning,double_Q_learning,QV_learning,stdSARSA,stdQ,stddoubleQ,stdQV
12785,95.9832,97.616,97.6184,97.492412785,2.26164,1.00123,1.00223,0.970867
12786,95.8938,97.648,97.6176,97.666812786,2.34758,0.956126,0.970448,0.983188
12787,95.7764,97.6152,97.518,97.56812787,2.28826,1.00124,0.979508,1.01687
12788,96.0084,97.5456,97.614,97.624412788,2.1944,1.02999,1.00696,0.968775
12789,95.9654,97.6832,97.658,97.60612789,2.35942,1.01625,1.01118,1.01258
12790,96.0182,97.5384,97.6664,97.554412790,2.20615,1.017,1.00935,1.05178
12791,95.8502,97.598,97.6636,97.549212791,2.37619,0.956701,0.988107,0.9504
12792,96.125,97.6172,97.5668,97.587212792,2.15194,1.0042,0.988543,1.01161
12793,95.9482,97.6164,97.5884,97.561212793,2.353,0.959652,0.976988,0.962172
12794,95.964,97.644,97.6664,97.556412794,2.37481,0.977335,0.999876,1.02009
12795,96.1796,97.6112,97.6412,97.612812795,2.40252,1.01392,1.04383,0.95188
12796,95.9446,97.526,97.5408,97.506812796,2.34749,0.95752,0.978823,0.980384
12797,95.9616,97.6064,97.5812,97.579212797,2.28472,1.00126,0.978758,1.01818
12798,95.9122,97.65,97.5976,97.561212798,2.30674,0.979622,1.00471,0.970533
12799,95.9578,97.55,97.6524,97.591612799,2.21194,1.00748,0.998666,0.98298
12800,95.9798,97.5816,97.6072,97.58412800,2.23679,0.948674,0.92223,1.02975
12801,95.9344,97.5952,97.6168,97.557212801,3.04042,1.00796,0.987136,1.03592
12802,95.8254,97.6116,97.6236,97.512812802,2.22028,0.939332,0.990517,0.958121
12803,96.136,97.5432,97.5968,97.654812803,2.17091,0.965968,0.972003,0.991381
12804,95.9998,97.6188,97.5312,97.67612804,2.11362,0.998662,0.988527,1.02582
12805,96.0832,97.668,97.6188,97.523612805,2.1246,1.02949,1.04685,1.01319
12806,95.8146,97.6544,97.6164,97.524812806,2.23352,0.975992,0.991872,0.99194
12807,95.8374,97.6276,97.6096,97.657212807,2.21136,1.01806,0.968002,0.983142
12808,95.7898,97.5472,97.604,97.615212808,2.11706,0.964205,0.990749,1.00603
12809,95.942,97.5572,97.5868,97.631612809,2.21583,0.991811,0.963777,0.980388
12810,95.98,97.6288,97.5868,97.6212810,2.43445,0.960151,0.998111,0.959708
12811,95.586,97.616,97.546,97.616812811,7.15463,0.97893,0.990295,0.996573
12812,95.9792,97.6156,97.63,97.565612812,2.27434,0.953224,0.99107,1.01213
12813,95.9,97.5112,97.6296,97.58412813,2.27972,0.939933,0.974928,0.960616
12814,96.1122,97.594,97.5996,97.601612814,2.20575,1.01266,0.990636,0.974062
12815,95.971,97.5824,97.6736,97.50612815,2.39592,0.952728,1.01099,0.971372
12816,96.1024,97.7032,97.61,97.609212816,2.23602,1.01133,0.980194,0.965648
12817,96.0764,97.5248,97.6188,97.680812817,2.29024,0.974938,1.01661,0.984211
12818,96.0128,97.566,97.6168,97.593212818,2.23592,0.970466,1.0235,1.02092
12819,96.0126,97.6044,97.5996,97.565212819,2.29121,0.985282,0.97509,0.990509
12820,96,97.5856,97.5844,97.67612820,2.4422,1.02448,1.00375,0.981175
12821,96.1396,97.5668,97.57,97.524812821,2.20693,1.00651,0.979704,1.01388
12822,96.1136,97.6048,97.5968,97.591212822,2.28834,0.95145,1.00399,1.00729
12823,95.8922,97.5852,97.5524,97.564412823,2.16846,0.968474,0.963854,1.02376
12824,95.9922,97.6076,97.6468,97.664812824,2.22141,1.00512,0.966876,0.983931
12825,96.1026,97.6768,97.6564,97.523612825,2.25501,1.00671,0.963462,0.97464
12826,95.9468,97.6648,97.6,97.641612826,2.36959,0.95329,1.0094,1.01864
12827,95.9744,97.5344,97.5944,97.583212827,2.23562,0.974401,0.982145,0.968234
12828,95.9912,97.5896,97.5852,97.556812828,2.25341,0.965594,0.966406,1.01124
12829,95.9466,97.6052,97.666,97.588412829,2.27705,0.969151,0.903174,0.998612
12830,95.8408,97.692,97.6496,97.5512830,3.13407,1.02521,0.986681,1.02324
12831,96.1008,97.63,97.628,97.610412831,2.20124,1.02589,0.971111,0.95275
12832,96.0288,97.5604,97.6444,97.537612832,2.45347,1.02291,1.04048,0.94536
12833,96.0156,97.62,97.632,97.595212833,2.96485,0.985211,0.989432,0.991391
12834,95.968,97.5456,97.5588,97.581612834,2.12759,0.982202,1.01744,0.99919
12835,95.9776,97.6672,97.6436,97.537612835,2.17777,0.963475,0.996604,1.00093
12836,96.0844,97.6368,97.4984,97.615612836,2.32111,0.974764,1.00068,1.02473
12837,95.9636,97.7224,97.5044,97.586412837,2.33105,0.984712,0.962362,0.991713
12838,95.9554,97.612,97.6228,97.573612838,2.69807,0.974072,0.956849,0.987331
12839,96.0194,97.4712,97.6672,97.62812839,2.35624,0.994731,1.03187,0.978006
12840,95.8906,97.6576,97.6472,97.597612840,2.23694,0.999301,0.989471,0.98841
12841,95.9282,97.5692,97.5384,97.560412841,2.35181,1.02024,0.993441,0.962804
12842,95.861,97.6316,97.5932,97.513212842,2.3292,1.00417,0.952572,1.05029
12843,95.9886,97.662,97.6464,97.627212843,2.36522,0.972706,1.00984,1.01535
12844,95.8402,97.588,97.5796,97.615212844,2.31411,0.990281,0.999912,1.00372
12845,95.8,97.5832,97.618,97.563212845,2.31626,0.966994,0.956282,0.940769
12846,96.0586,97.5432,97.6524,97.643612846,2.34499,0.968119,0.994814,0.97903
12847,95.8838,97.67,97.558,97.52212847,2.35589,0.981091,0.982444,0.998917
12848,96.028,97.6472,97.64,97.601612848,2.18085,1.02059,0.952806,1.0238
12849,96.098,97.634,97.6128,97.54412849,2.15341,1.01076,0.985655,0.958031
12850,95.8862,97.4628,97.612,97.561212850,2.17376,0.957818,0.960425,1.01107
12851,96.0528,97.5564,97.664,97.597212851,2.31975,0.988382,1.04049,1.00967
12852,95.841,97.5956,97.5624,97.500812852,2.35136,0.977374,0.935279,0.995228
12853,96.023,97.6212,97.6708,97.631612853,2.29738,0.985632,1.03128,0.986733
12854,96.0328,97.6044,97.5152,97.52812854,2.30746,0.983087,0.97743,1.0096
12855,95.9706,97.5604,97.6032,97.638812855,2.38264,0.989036,0.981259,1.00924
12856,95.9922,97.5364,97.628,97.594812856,2.13233,0.979079,0.981517,0.974912
12857,95.9318,97.68,97.5064,97.562812857,2.10007,1.02606,0.96027,0.978558
12858,95.9798,97.566,97.6336,97.542412858,2.32962,1.01597,0.977912,1.01045
12859,96.0302,97.594,97.5468,97.606412859,2.37366,0.964844,0.934136,1.01593
12860,95.963,97.6296,97.6664,97.617612860,2.24298,1.0061,1.00259,0.969046
12861,95.8822,97.6232,97.604,97.561612861,2.34024,1.01679,0.960408,0.958731
12862,95.9714,97.6196,97.6116,97.528412862,2.24976,0.950377,0.99073,0.966599
12863,95.8558,97.6216,97.6404,97.568812863,2.30415,0.983063,0.94972,0.970354
12864,96.016,97.6776,97.5384,97.560412864,2.22442,0.98593,1.03509,1.00707
12865,95.9044,97.57,97.6152,97.56412865,2.27263,1.00907,0.980086,0.984431
12866,96.1292,97.5724,97.61,97.63812866,2.23539,1.01064,0.989859,0.999718
12867,95.9754,97.554,97.5532,97.566412867,2.21204,1.00775,0.954217,0.971015
12868,95.9176,97.6252,97.4704,97.597212868,2.30059,0.960627,0.987362,1.02905
12869,96.0028,97.6236,97.54,97.547612869,3.28246,0.961584,1.00872,0.977044
12870,96.0244,97.6208,97.5508,97.565612870,2.19364,1.00767,0.970556,0.967438
12871,96.1042,97.5288,97.6148,97.6512871,2.41706,0.991267,0.95876,0.989454
12872,95.9662,97.6036,97.6112,97.664812872,2.20049,1.00091,0.961101,0.98904
12873,96.1,97.5984,97.6128,97.615612873,2.22263,0.98598,1.02458,1.00709
12874,96.044,97.6528,97.5844,97.598412874,2.19128,0.994672,0.982648,0.984519
12875,95.9252,97.5848,97.5464,97.57612875,2.35991,1.04503,0.973821,0.994979
12876,95.9014,97.5628,97.59,97.650812876,2.30339,0.999588,0.987026,1.02289
12877,96.0874,97.5488,97.628,97.580812877,2.20131,1.0233,1.00885,0.989521
12878,95.9966,97.6204,97.5972,97.69212878,2.27609,0.955648,0.992488,0.992621
12879,95.9824,97.5288,97.5736,97.554412879,2.27186,0.995857,0.985141,0.980449
12880,95.9466,97.6636,97.6068,97.532412880,2.24496,1.01195,0.98762,0.965065
12881,95.8864,97.6368,97.5756,97.57412881,2.40038,1.02556,0.958814,0.994648
12882,95.9186,97.57,97.6204,97.578812882,2.22241,0.978233,0.98889,1.01467
12883,96.0682,97.6452,97.6232,97.557612883,2.42117,0.956722,0.999251,0.996696
12884,95.9044,97.5296,97.6092,97.562812884,2.3417,0.95591,0.981425,0.994694
12885,93.8176,97.5992,97.6108,97.596812885,42.686,0.979632,0.991788,1.04491
12886,95.963,97.5796,97.6432,97.557212886,2.34212,0.963236,1.01409,0.954907
12887,95.9418,97.6836,97.588,97.484812887,2.25232,1.00158,0.974975,0.972918
12888,96.019,97.6344,97.6244,97.571612888,2.19329,1.01206,0.994366,1.00594
12889,95.8888,97.534,97.6796,97.584412889,2.20957,0.952913,0.955983,0.965731
12890,95.9504,97.6088,97.656,97.647212890,2.35839,0.989506,0.986744,0.953065
12891,96.0108,97.6076,97.6256,97.534412891,2.28054,0.985181,0.978399,0.996883
12892,95.8954,97.6156,97.6516,97.694812892,2.34844,0.993578,0.970844,0.987306
12893,96.0008,97.524,97.5964,97.598412893,2.15119,0.974548,0.998593,1.01548
12894,95.9326,97.624,97.5568,97.612812894,2.27983,1.00267,0.981944,0.974719
12895,95.993,97.5984,97.594,97.552412895,2.12874,1.02629,0.938703,0.997063
12896,96.0568,97.6636,97.5236,97.526812896,2.17428,1.00568,0.961251,0.984196
12897,96.018,97.6228,97.532,97.573212897,2.23072,0.974577,0.98339,0.972009
12898,96.0376,97.6932,97.5976,97.611612898,2.34057,0.991581,0.956323,0.993069
12899,96.0228,97.6492,97.5696,97.559212899,2.31956,0.956776,0.951229,1.00125
12900,95.8214,97.6984,97.5492,97.658812900,2.39578,1.00355,0.954012,1.01587
12901,96.0298,97.6348,97.6476,97.630812901,2.30897,0.964816,0.940752,1.00992
12902,95.9762,97.5736,97.56,97.6112902,2.28546,0.99821,1.0012,0.969361
12903,95.9786,97.6148,97.5684,97.594812903,2.29838,0.974731,0.98446,0.963272
12904,95.9614,97.6156,97.5652,97.597612904,2.37618,0.948175,0.992204,0.985492
12905,95.8726,97.6536,97.5596,97.630812905,2.46921,0.980289,0.958524,0.985703
12906,95.8526,97.6036,97.6292,97.612412906,2.2672,1.00753,0.999614,0.992172
12907,95.951,97.658,97.5772,97.562812907,2.28361,0.988856,0.946087,1.00732
12908,95.962,97.7112,97.626,97.57812908,2.31147,1.01719,1.00154,0.988856
12909,96.011,97.6416,97.6436,97.503212909,2.26992,0.973832,1.05183,1.01014
12910,95.954,97.6336,97.6696,97.617212910,2.18674,0.987923,1.02307,0.994758
12911,95.9096,97.5708,97.576,97.614812911,2.25392,0.995845,0.999872,1.01439
12912,95.89,97.5716,97.6268,97.544812912,2.19691,0.969656,0.994305,1.00646
12913,96.0208,97.5512,97.5832,97.58612913,2.24227,1.01312,1.00711,1.00807
12914,95.9752,97.5944,97.588,97.586412914,2.31289,1.00222,1.02435,0.991955
12915,96.027,97.6648,97.5792,97.593212915,2.53449,0.995731,0.952999,0.952824
12916,95.8994,97.6464,97.6176,97.632812916,2.3452,1.01284,1.03399,0.983974
12917,96.0336,97.5524,97.6896,97.61812917,2.28513,1.01101,0.982798,0.992087
12918,95.8988,97.5728,97.6744,97.624812918,2.27598,1.00982,0.980971,0.972021
12919,96.0694,97.5624,97.5644,97.51212919,2.25842,0.991981,0.990562,1.02704
12920,95.9062,97.6392,97.6172,97.524812920,4.18134,0.94322,0.989517,0.962468
12921,95.8724,97.6112,97.6892,97.560412921,2.40595,0.993114,0.984664,0.97223
12922,95.9078,97.6804,97.6396,97.48812922,2.38444,0.98534,1.05714,1.00857
12923,96.034,97.5596,97.5752,97.573612923,2.2355,0.954425,1.00528,0.975922
12924,96.0194,97.608,97.5592,97.555212924,2.31639,0.986274,0.954366,0.980649
12925,95.9246,97.5136,97.644,97.564412925,2.18852,0.969977,0.96199,1.0119
12926,95.713,97.572,97.5688,97.550812926,2.5295,0.95533,0.98492,0.967254
12927,95.8886,97.624,97.5276,97.56212927,2.18215,0.95057,0.966374,0.970565
12928,96.0706,97.588,97.6352,97.561212928,2.28544,0.993748,0.966499,0.991572
12929,96.1118,97.6476,97.6252,97.538412929,2.28603,1.00712,0.957541,0.951234
12930,96.055,97.5976,97.6224,97.576412930,2.32041,0.987276,0.942071,0.95825
12931,96.099,97.604,97.5368,97.59812931,2.22915,0.972823,0.915558,0.982688
12932,95.8512,97.5468,97.5608,97.566812932,2.30033,0.980433,0.977294,1.00221
12933,95.9528,97.5668,97.6716,97.506412933,2.29934,0.986923,1.02125,0.992471
12934,96.099,97.7072,97.6204,97.563212934,2.38052,0.981849,0.933801,0.986106
12935,95.846,97.584,97.5592,97.584812935,2.25386,0.960367,0.990886,0.974191
12936,95.9072,97.5688,97.6496,97.540812936,2.32118,0.951623,1.02338,0.98168
12937,95.9538,97.6828,97.5868,97.596812937,2.36429,1.01364,0.986015,0.985733
12938,96.026,97.5792,97.6188,97.634812938,2.47392,0.949045,0.927732,0.986949
12939,95.8808,97.5956,97.5484,97.586812939,2.27066,0.968989,0.923113,0.985366
12940,95.9784,97.646,97.5368,97.62812940,3.03198,1.0203,0.977346,1.00527
12941,95.8588,97.5616,97.6372,97.570412941,2.22714,0.973471,0.970101,0.977304
12942,95.7848,97.5152,97.6656,97.61212942,2.32708,0.955578,0.987206,0.972592
12943,95.8694,97.6848,97.6128,97.531612943,2.3688,1.01871,0.957912,0.976709
12944,95.2338,97.6976,97.5984,97.53212944,16.6859,0.993536,0.968874,0.951975
12945,95.767,97.562,97.5476,97.650412945,8.00635,0.999398,0.983816,0.989555
12946,95.9984,97.556,97.578,97.509612946,2.28856,1.03227,0.984965,0.969612
12947,95.914,97.5704,97.6064,97.591212947,2.5295,0.973696,0.960645,1.04019
12948,96.143,97.6228,97.57,97.511212948,2.17664,0.987947,1.00342,1.01325
12949,95.9882,97.6284,97.6228,97.5412949,2.38414,1.0156,0.971947,1.00363
12950,95.9162,97.6036,97.6776,97.5212950,2.14542,0.983823,0.954012,1.00717
12951,95.809,97.5308,97.6068,97.56612951,2.3337,0.952518,1.00138,0.991183
12952,95.858,97.5804,97.6668,97.616812952,2.41009,1.00248,0.997566,0.996974
12953,95.765,97.5568,97.582,97.578812953,2.38856,1.01338,0.975088,1.00445
12954,96.0698,97.6,97.5796,97.595212954,2.34773,1.02286,1.01673,0.989695
12955,95.9978,97.5124,97.642,97.60612955,2.31179,0.963289,1.00959,0.993279
12956,95.919,97.5304,97.646,97.61212956,2.43045,0.96629,0.993843,1.02052
12957,96.2262,97.6104,97.6096,97.581212957,2.11105,0.990622,0.991599,0.9907
12958,95.7994,97.5564,97.5452,97.576412958,2.199,0.988787,0.997576,0.959835
12959,95.56,97.5836,97.594,97.538412959,7.81518,1.00166,0.984624,0.981858
12960,95.7936,97.5736,97.594,97.617612960,4.99621,0.994758,1.00154,0.966483
12961,96.1082,97.6396,97.6248,97.519612961,2.29772,1.00038,1.01825,1.01375
12962,95.9156,97.5764,97.6716,97.528812962,2.22186,0.983953,0.984882,1.0278
12963,95.984,97.606,97.5828,97.658412963,2.2736,0.984705,1.03859,1.02166
12964,95.7216,97.61,97.6264,97.575212964,5.93482,1.00231,0.99524,0.965166
12965,95.9314,97.5692,97.6232,97.559612965,2.21878,1.00372,1.00436,0.998583
12966,95.964,97.6712,97.5152,97.506412966,2.37592,1.00902,0.998083,0.975643
12967,95.8534,97.6632,97.6144,97.690412967,2.53149,1.00264,1.03419,0.970931
12968,95.9588,97.6024,97.6096,97.577212968,2.34367,0.974882,0.960785,0.994887
12969,95.8,97.6204,97.65,97.542812969,2.61085,1.04559,0.947491,1.00988
12970,95.7686,97.5416,97.6608,97.666412970,2.31725,0.979362,0.996546,1.02485
12971,95.939,97.6768,97.6084,97.612971,2.27418,1.01083,0.971848,0.93885
12972,95.9214,97.562,97.5388,97.597212972,2.25643,0.951586,0.972756,0.984963
12973,95.9964,97.5716,97.5628,97.574812973,2.22378,0.974266,1.00302,0.998441
12974,95.8162,97.7092,97.5868,97.61412974,2.31037,0.990916,1.03169,0.953501
12975,95.9906,97.6672,97.5852,97.537612975,2.31317,1.00174,1.02957,1.00739
12976,95.9602,97.6084,97.6536,97.588412976,2.22478,0.992456,0.98306,0.978706
12977,96.0986,97.5512,97.6232,97.567612977,2.22111,0.983717,0.930345,1.01018
12978,95.8468,97.6156,97.5636,97.717612978,2.40662,0.901996,0.941507,0.996037
12979,95.9106,97.5732,97.5652,97.626812979,2.36506,0.942848,1.01697,0.991727
12980,96.036,97.5116,97.5488,97.555612980,2.4026,0.973954,1.05706,0.965499
12981,95.9256,97.5272,97.588,97.55212981,2.38753,0.95949,1.02615,1.00149
12982,96.0442,97.5996,97.5576,97.623612982,2.28485,0.976483,0.985151,0.986146
12983,96.166,97.556,97.6256,97.596812983,2.08493,0.987109,0.959492,0.944028
12984,95.8586,97.558,97.5904,97.6712984,2.30855,0.966186,0.983498,0.980928
12985,96.2296,97.696,97.6972,97.635612985,2.10101,0.987798,0.986991,1.03434
12986,95.9074,97.6392,97.5984,97.537212986,2.26109,0.941097,1.03003,0.947911
12987,95.9654,97.6552,97.6516,97.571212987,2.28252,0.934405,1.03142,0.995897
12988,95.9932,97.5864,97.5892,97.551212988,2.24977,1.0101,0.941469,0.977189
12989,95.5512,97.5908,97.5092,97.5712989,10.2839,0.992046,0.965979,0.993247
12990,96.0748,97.6248,97.6676,97.59212990,2.25509,0.998571,0.999755,0.952269
12991,95.963,97.6896,97.6084,97.571612991,2.19298,0.970346,0.968963,0.971799
12992,95.892,97.6448,97.5692,97.588412992,2.31685,1.01913,0.994189,0.939247
12993,95.7508,97.5932,97.6812,97.530812993,2.77686,0.999297,1.03346,0.991126
12994,96.1302,97.6452,97.6328,97.597612994,2.39848,0.933101,0.998821,1.00096
12995,96.0098,97.6988,97.5628,97.55412995,2.23988,0.977711,0.988967,1.06134
12996,96.0166,97.6384,97.5496,97.611212996,2.47951,1.0328,0.99961,1.01668
12997,95.9902,97.62,97.588,97.595212997,2.28004,0.991443,0.972346,1.01097
12998,95.9156,97.5832,97.518,97.623612998,2.39631,0.970463,0.968667,0.981021
12999,95.9794,97.6172,97.5884,97.531612999,2.17679,0.965373,1.00245,1.01448
13000,95.9138,97.5716,97.5472,97.578813000,2.28526,0.998756,0.992095,0.979444
13001,95.8872,97.5832,97.5736,97.599213001,2.35166,0.97957,0.943241,0.989707
13002,95.9346,97.624,97.5364,97.545213002,2.55588,0.958532,0.982423,0.984092
13003,95.9592,97.5772,97.6476,97.555613003,2.29704,1.0068,0.985685,1.00121
13004,95.9324,97.5992,97.646,97.593213004,2.32353,0.999199,1.00561,0.981608
13005,95.9636,97.5864,97.5856,97.632413005,2.48284,1.03087,1.01569,1.02917
13006,95.999,97.6048,97.5616,97.586813006,2.27138,0.987186,1.02143,0.993773
13007,95.9938,97.5588,97.6164,97.56413007,2.22779,0.976352,0.974131,0.991234
13008,95.8436,97.5528,97.6268,97.572813008,2.28795,0.948015,0.989627,0.970721
13009,95.9906,97.4792,97.5628,97.635213009,2.24015,0.938151,0.992359,1.0064
13010,95.9554,97.5452,97.61,97.569213010,2.14454,1.00779,0.984104,0.961796
13011,95.9596,97.6824,97.6428,97.580413011,2.2983,0.991126,1.01351,0.972675
13012,96.0818,97.6096,97.6548,97.53813012,2.35659,0.943052,1.01774,0.955529
13013,95.9588,97.5996,97.568,97.613613013,2.23934,1.02423,0.939668,0.987591
13014,95.9288,97.5888,97.584,97.64813014,2.23313,0.926863,0.95242,0.957129
13015,96.0646,97.596,97.6432,97.604813015,2.19691,0.991314,0.997223,0.972572
13016,95.892,97.538,97.5884,97.510813016,2.37767,0.997796,1.03897,0.975768
13017,96.1738,97.5724,97.6508,97.570413017,2.21061,0.983767,0.976391,0.954277
13018,95.688,97.5908,97.6044,97.612413018,2.37437,0.988572,1.00187,0.985539
13019,95.903,97.6156,97.6816,97.590813019,2.40303,0.974144,1.00402,1.0482
13020,95.8666,97.662,97.6864,97.501613020,2.35152,0.98008,0.959195,0.9637
13021,96.1226,97.5952,97.6384,97.599213021,2.20502,0.997666,0.983934,1.00463
13022,96.093,97.5196,97.61,97.577213022,2.09875,0.962089,1.01492,1.02061
13023,95.9618,97.548,97.5792,97.597213023,2.28078,1.02185,0.983569,1.00951
13024,95.8184,97.588,97.6644,97.518413024,2.33937,0.979232,0.986029,0.969403
13025,95.7088,97.5824,97.6396,97.629613025,7.1664,1.00702,0.959642,1.00356
13026,96.0744,97.6004,97.6492,97.559613026,2.30501,0.96776,0.992965,0.986087
13027,95.9166,97.5756,97.6264,97.686413027,2.43014,1.01806,1.01237,1.00585
13028,91.6184,97.6404,97.6384,97.526813028,97.0123,0.993684,0.954047,1.02051
13029,95.7924,97.6044,97.5708,97.575613029,2.38154,0.982355,1.00528,0.964803
13030,96.0298,97.6196,97.4976,97.500413030,2.13743,0.970039,0.985532,0.980326
13031,96.0066,97.5948,97.528,97.568813031,2.3144,1.00059,0.977147,0.948086
13032,95.9178,97.5376,97.6184,97.604813032,2.28435,1.01844,0.971505,0.997586
13033,95.8676,97.5856,97.7056,97.59213033,2.41749,0.977646,0.956101,0.989756
13034,95.8724,97.658,97.57,97.557613034,2.32389,0.981874,0.975859,0.985719
13035,96.0812,97.5236,97.5408,97.592413035,2.21708,0.978408,1.04691,0.987047
13036,95.8768,97.5156,97.626,97.49613036,2.25718,1.00176,0.987868,1.01874
13037,95.6882,97.6272,97.6248,97.545213037,2.40598,0.978111,1.01809,0.98831
13038,95.9082,97.6904,97.5464,97.50813038,2.35259,0.970272,0.957417,1.04055
13039,95.9334,97.6972,97.6392,97.565613039,2.38993,0.996911,1.03895,0.958966
13040,96.1258,97.5468,97.6188,97.56813040,2.31268,0.976509,0.98365,0.951428
13041,95.9426,97.5624,97.6192,97.552413041,2.43149,0.97752,1.00691,1.00123
13042,96.07,97.5964,97.5884,97.591613042,2.25517,1.00458,0.975185,0.981432
13043,96.0246,97.534,97.5852,97.539213043,2.33768,0.949381,0.995199,1.00055
13044,95.9348,97.5428,97.6204,97.509213044,2.63866,0.984281,1.00255,0.969286
13045,95.9996,97.5328,97.5996,97.589213045,2.20682,0.972237,0.988291,1.01499
13046,96.0394,97.6332,97.5792,97.588813046,2.31515,0.980009,1.02171,0.985512
13047,96.0284,97.5556,97.65,97.595213047,2.34781,1.03724,1.02761,0.958487
13048,95.892,97.606,97.6364,97.609213048,2.57831,0.971372,0.974656,1.01445
13049,95.8002,97.588,97.6216,97.588413049,2.32704,0.968223,1.02185,1.01293
13050,96.1284,97.5588,97.548,97.637213050,2.18066,0.969857,0.952647,0.974462
13051,96.061,97.6012,97.6384,97.555213051,2.2173,0.966436,0.980105,0.935731
13052,96.0142,97.5928,97.6324,97.591613052,2.3376,0.962304,1.00947,0.974233
13053,95.9672,97.6052,97.5392,97.55213053,2.18205,1.02827,0.982641,1.02478
13054,96.1004,97.5792,97.6096,97.660813054,2.24524,0.969725,1.03301,0.97545
13055,95.9662,97.6196,97.5828,97.594413055,2.38564,0.956669,0.978705,0.987344
13056,96.1168,97.5836,97.588,97.554813056,2.36265,1.02456,0.980539,1.00898
13057,96.09,97.6236,97.608,97.647613057,2.18285,0.973244,0.998206,0.988845
13058,95.9678,97.604,97.5616,97.624813058,2.28424,0.947494,0.964057,0.996647
13059,95.9332,97.632,97.6052,97.595213059,3.69731,1.02322,1.03825,1.02792
13060,96.1652,97.6128,97.6444,97.625613060,2.25417,1.03344,1.00719,0.956653
13061,96.0458,97.616,97.7056,97.610413061,2.16396,0.989739,1.00775,1.01975
13062,96.1318,97.524,97.6324,97.585213062,2.34393,1.01634,0.978484,0.973746
13063,96.086,97.6876,97.5876,97.594813063,2.18355,0.982856,1.00132,0.964683
13064,96.0636,97.6096,97.624,97.551213064,2.41633,1.01386,0.989739,0.995921
13065,95.7652,97.6312,97.6468,97.542413065,2.65163,0.995503,0.98296,0.916887
13066,95.8612,97.5932,97.566,97.57413066,2.33271,1.03136,0.977611,1.01124
13067,96.0776,97.5956,97.5276,97.561613067,2.38111,0.981784,0.966705,0.969601
13068,95.9682,97.4996,97.708,97.508813068,2.28949,0.973201,0.995438,0.984684
13069,95.363,97.6508,97.6164,97.534813069,13.8961,0.991433,0.979536,0.989459
13070,95.4008,97.5536,97.6252,97.592813070,13.8317,0.970818,0.963289,0.943837
13071,95.9722,97.5964,97.616,97.55213071,2.87425,0.933503,1.03432,1.02844
13072,96.044,97.5856,97.5892,97.631613072,2.37153,1.00604,0.977325,1.00886
13073,95.9712,97.6104,97.6424,97.585213073,2.2799,1.00728,0.970011,0.995601
13074,95.8276,97.6096,97.5768,97.614813074,2.25287,0.94973,1.01923,0.990606
13075,95.9792,97.5532,97.5976,97.543613075,2.20087,0.964474,0.985248,0.972471
13076,95.8954,97.62,97.5224,97.52413076,2.36456,0.963618,0.990544,0.975615
13077,96.138,97.6556,97.5516,97.660413077,2.26682,0.990045,1.0349,0.949669
13078,96.0984,97.5584,97.6268,97.655613078,2.19349,0.92019,0.966313,1.00973
13079,96.0732,97.574,97.6076,97.5413079,2.26597,0.985842,0.968639,0.994585
13080,95.7662,97.606,97.5456,97.557213080,2.6877,1.01668,1.0088,1.01926
13081,96.121,97.6204,97.5876,97.674813081,2.28829,1.01516,1.03139,0.962873
13082,95.889,97.5192,97.576,97.545613082,2.23798,1.00441,0.975492,0.97468
13083,95.8906,97.67,97.5544,97.546413083,2.51045,0.980031,0.946911,1.0132
13084,95.7342,97.6392,97.5544,97.614813084,2.40695,0.999552,0.997838,0.96101
13085,96.0256,97.6108,97.6092,97.60813085,2.32513,1.0089,0.961996,1.00833
13086,96.0006,97.6824,97.5484,97.548813086,2.17301,1.02189,0.984752,0.970824
13087,95.9032,97.6528,97.636,97.530813087,2.45282,1.01655,0.998791,1.02102
13088,95.9654,97.6796,97.6372,97.590413088,2.42849,0.99783,0.981252,1.01354
13089,96.068,97.5996,97.6956,97.57413089,2.1461,0.988696,1.01606,1.00767
13090,95.9936,97.5852,97.6628,97.61413090,2.32975,0.993026,0.987267,1.01361
13091,96.0664,97.54,97.6276,97.5513091,2.39881,0.985535,0.986609,1.00263
13092,95.8202,97.6712,97.5916,97.578813092,2.29452,0.997542,0.981921,0.981728
13093,96.11,97.5524,97.5956,97.589213093,2.24945,0.986658,0.974834,1.02175
13094,95.8206,97.6092,97.6148,97.555613094,2.23629,0.972829,0.973006,0.957094
13095,96.0388,97.6016,97.5864,97.594813095,2.20879,1.0016,0.979702,0.928253
13096,96.1312,97.6116,97.552,97.590413096,2.21955,0.967691,0.995478,1.01441
13097,95.922,97.6304,97.5712,97.613097,2.30103,1.03315,1.02667,0.973489
13098,95.8916,97.5736,97.5588,97.548813098,2.90174,0.994597,0.927352,0.978212
13099,96.0438,97.5588,97.616,97.596413099,2.3077,0.980603,0.974589,0.977787
13100,96.0256,97.6068,97.5768,97.641213100,2.31124,0.981119,0.973212,0.993329
13101,96.1814,97.612,97.5372,97.567613101,2.24155,0.994151,0.999748,1.02238
13102,95.9326,97.606,97.6416,97.542813102,2.28301,0.99344,0.995605,1.00535
13103,95.9612,97.6536,97.5912,97.530813103,3.0101,0.979309,0.995069,1.00077
13104,96.0266,97.5664,97.6672,97.604413104,2.38779,0.949437,1.00708,0.994495
13105,96.0746,97.5528,97.5344,97.600413105,2.20924,1.00312,0.981273,0.968834
