epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 0.5
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
274,81.24,45.39,61.632,34.912,164.134,32.2905,67.0472,18.2723
275,77.044,46.608,65.4,35.976,132.309,31.4072,84.6727,19.5437
276,74.816,44.77,67.846,34.868,120.298,33.6357,91.1037,16.8266
277,72.024,44.664,60.558,35.376,109.306,34.8439,67.47,18.5163
278,84.29,44.52,65.898,34.808,139.288,32.3861,74.1028,17.791
279,70.55,48.156,59.482,35.124,117.87,38.5464,72.7965,18.46
280,79.87,46.226,73.77,35.12,125.154,31.9048,96.5627,18.1847
281,84.298,46.644,62.414,34.908,137.795,31.163,76.1184,18.595
282,78.168,45.37,59.972,33.786,131.977,28.8846,66.3832,17.5143
283,82.606,44.584,61.24,35.286,134.358,29.2239,73.5628,19.3859
284,77.664,44.38,61.208,36.548,134.362,31.3217,69.5249,18.9022
285,75.638,46.094,61.97,35.36,116.286,35.4069,70.5928,18.7532
286,70.456,46.196,65.612,33.36,97.2558,29.7079,88.7268,16.4608
287,75.984,45.842,66.68,34.21,133.894,34.6249,84.5013,18.9166
288,81.226,44.504,66.25,35.486,133.114,29.2076,85.596,18.3425
289,73.376,45.462,61.666,35.848,122.878,33.2649,66.8336,18.1634
290,64.272,45.276,63.16,36.088,106.816,27.6961,74.8926,18.6381
291,88.6,44.194,67.386,36.124,173.476,28.3346,87.2951,19.1103
292,73.502,46.55,63.296,35.386,137.966,33.3426,77.987,18.5634
293,80.672,45.128,64.658,34.596,128.048,30.0857,82.6736,18.1687
294,66.654,46.12,61.676,36.186,109.642,29.0584,69.2155,19.5905
295,82.476,43.946,61.824,35.012,139.526,29.1831,56.9759,17.1561
296,89.45,44.224,72.262,34.548,149.815,31.3197,87.4567,17.417
297,74.296,44.778,69.658,34.098,125.85,30.3244,78.6403,17.1513
298,74.328,43.26,64.9,34.372,131.744,30.1678,83.1249,18.265
299,85.288,44.098,63.186,34.47,144.867,33.9486,77.0181,16.9023
300,78.27,44.238,59.216,35.04,131.199,34.4988,64.2982,19.898
301,72.514,44.9,65.048,34.934,121.534,33.637,69.8396,18.895
302,76.632,46.696,61.238,35.432,132.139,30.5848,68.0053,17.553
303,74.622,43.8,62.59,34.806,115.315,32.5569,76.8203,16.9344
304,70.32,45.484,64.452,34.864,114.052,31.2458,76.6547,18.0877
305,78.784,46.78,72.144,34.472,128.14,32.0395,88.7867,18.2366
306,81.39,43.866,61.444,34.97,147.506,30.3393,74.3703,19.2693
307,79.112,44.904,58.278,34.766,150.186,30.3152,63.4158,18.1184
308,63.608,44.33,65.572,34.462,93.2101,30.5196,78.2509,18.371
309,71.208,44.142,67.402,35.314,120.274,28.8932,76.3751,18.6646
310,79.232,43.742,64.624,35.23,134.041,30.2784,78.5147,18.998
311,71.216,45.91,58.714,34.986,112.12,29.0965,75.255,18.064
312,80.764,45.388,64.512,35.892,145.867,30.9656,78.2686,19.0424
313,81.49,44.612,64.508,36.194,128.728,29.4299,82.8936,18.2157
314,62.472,44.838,59.61,34.532,101.852,30.6379,65.171,17.7888
315,64.992,42.454,62.868,34,103.66,32.6441,64.5735,18.7655
316,71.506,45.854,60.2,36.092,120.833,37.1341,65.8811,17.3522
317,69.06,43.396,67.44,35.152,108.245,28.2256,87.3396,17.3437
318,69.852,43.862,61.906,34.582,110.569,29.3075,79.8385,17.4016
319,75.374,42.946,63.288,36.122,123.099,30.1419,70.141,18.7297
320,79.34,43.754,64.154,35.754,136.159,28.927,78.4735,19.5368
321,73.058,42.08,59.898,34.83,121.796,24.0681,65.2599,17.7252
322,80.6,43.496,58.542,35.014,129.042,29.7735,63.7186,18.3331
323,75.596,42.296,61.632,36.552,141.725,29.4112,69.5226,18.2559
324,63.88,43.14,60.712,34.442,101.792,27.4427,58.4208,17.8526
325,64.322,45.554,61.51,34.792,108.684,29.3819,64.4615,17.7212
326,67.28,43.47,61.598,35.074,114.783,26.4478,73.4889,18.351
327,70.636,43.862,59.94,34.834,122.486,28.5862,68.9163,17.734
328,70.31,43.356,68.164,35.158,112.286,29.1582,72.6755,17.94
329,68.876,44.57,61.578,34.992,114.087,29.5668,69.8772,18.1513
330,65.908,41.6,63.142,35.728,102.256,28.6373,64.8584,18.9305
331,80.02,40.762,64.194,34.316,120.265,26.9134,67.5225,18.1543
332,57.374,41.786,62.398,36.514,98.2264,27.9058,60.3752,19.1784
333,66.63,43.474,62.014,35.824,101.039,29.4619,60.8733,19.997
334,69.596,42.11,56.702,34.49,127.359,27.1254,56.5471,17.2667
335,71.508,43.182,62.212,34.97,115.063,27.0497,69.9026,17.7141
336,68.764,42.296,57.246,36.404,108.624,27.357,54.2826,19.5566
337,73.716,44.136,59.998,35.554,131.315,33.5075,62.8476,17.8216
338,67.21,41.79,58.412,33.718,104.098,27.0383,56.8303,17.649
339,69.088,42.51,69.442,34.452,108.256,28.3386,83.0652,19.1703
340,72.808,42.69,62.658,34.802,118.24,29.1702,66.5525,18.4561
341,68.552,45.518,63.33,35.884,101.621,32.631,68.3439,18.2942
342,67.984,43.236,61.36,34.71,107.104,28.4228,63.7486,18.097
343,66.308,44.72,57.194,34.554,110.115,32.6466,51.0751,22.1019
344,65.382,44.336,58.998,35.734,105.163,30.7849,55.3673,19.1251
345,71.968,45.612,59.088,35.494,126.725,33.7692,52.8555,18.1597
346,68.7,43.234,62.24,35.566,106.564,29.9166,69.1687,19.1943
347,72.388,42.354,61.006,35.692,113.731,25.1781,69.5829,18.5775
348,72.01,41.76,55.702,35.806,117.603,26.2882,54.9322,19.6341
349,67.298,43.1,58.438,34.226,106.257,28.5669,61.0352,17.7025
350,67.328,43.088,61.028,35.29,118.856,29.2355,62.3633,18.4865
351,63.608,42.548,59.276,35.258,103.484,27.372,70.3369,19.0978
352,65.558,43.286,62.852,35.448,103.791,28.6145,75.0455,19.0529
353,63.404,42.462,61.97,34.44,94.2726,27.827,65.1253,17.687
